Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
20.0,6,64.0,43901.02574837765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2778511047363283E-5,100,0.0,DDOS-TCP_FLOOD
8.0,17,64.0,19979.536035821464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.006074905395508E-5,100,0.0,DDOS-UDP_FLOOD
19.8,6,63.36,27123.021210553543,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.687858581542969E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
2.96,47,74.07,2571.8199488616506,0.0,0.0,0.0,0.07,0.09,0.0,0.0,9,0,0,0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.0,0.01,0.01,0.0,0.99,0.99,69867,60,2954,698.67,497.8926511008187,698.67,3.894805908203E-4,100,247897.09202020155,MIRAI-GREETH_FLOOD
8.0,17,64.0,20546.21338297247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.8670768737792965E-5,100,0.0,DOS-UDP_FLOOD
29.6,6,166.7,28.77888658345135,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1828,66,906,182.8,259.7609157154581,182.8,0.034778094291687,10,67475.73333333334,BENIGN
0.0,1,64.0,33874.204490389275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9540061950683595E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,49725.002963841136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.012014389038086E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,8285.699610833448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.20689868927E-4,100,0.0,DOS-TCP_FLOOD
20.0,6,64.0,41980.82274046642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.382040023803711E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,42461.06499291355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.3550987243652344E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,40701.63998059194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.456903457641601E-5,100,0.0,DDOS-SYN_FLOOD
0.0,1,64.0,170361.657189277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.869865417480469E-6,100,0.0,DDOS-ICMP_FLOOD
19.2,6,118.8,124.7925927248276,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1637,60,581,163.7,155.76838218614486,163.7,0.0094811916351318,10,24263.78888888889,BENIGN
20.0,6,64.0,40948.00351459533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.442121505737305E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,26357.72010306039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.793954849243164E-5,100,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,31191.37354056667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.208160400390625E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,36443.68754887479,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.743959426879883E-5,100,0.0,DDOS-RSTFINFLOOD
20.2,6,64.0,27885.805465062163,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,3.5860538482666015E-5,100,1.9599999999999984,DDOS-TCP_FLOOD
20.0,6,64.0,25529.880090084607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.91697883605957E-5,100,0.0,DDOS-SYN_FLOOD
37.92,6,69.45,3903.3484095519934,0.01,0.86,0.08,0.03,0.14,0.0,0.0,14,86,1,8,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15808,60,2922,158.08,488.5365422681429,158.08,2.561902999877E-4,100,238667.953131313,DOS-HTTP_FLOOD
20.0,6,64.0,8025.686458353265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.245999336242E-4,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,18932.49074659204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.282878875732422E-5,100,0.0,DOS-TCP_FLOOD
18.8,6,118.7,102.24947160308432,0.0,0.1,0.0,0.2,0.6,0.1,0.0,6,1,0,0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1523,54,571,152.3,156.5297628780759,152.3,0.0098132848739624,10,24501.566666666666,MITM-ARPSPOOFING
20.0,6,64.0,21074.78645362275,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.745960235595703E-5,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,47505.99161852984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1061897277832032E-5,100,0.0,DDOS-UDP_FLOOD
4.24,17,63.06,1918.0975899757625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.04,0.0,0.0,0.96,0.96,82606,60,1514,826.06,605.8932602598273,826.06,5.239391326904E-4,100,367106.6428282829,DDOS-UDP_FRAGMENTATION
32.0,6,114.1,127.78551625384638,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13892,66,4410,1389.2,1575.8240736551502,1389.2,0.008600902557373,10,2483221.5111111123,BENIGN
0.0,1,64.0,98619.89184105338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.0149478912353516E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,21464.12159050202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.660129547119141E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
8.0,17,64.0,29187.919276270008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18200,182,182,182.0,0.0,182.0,3.7050247192382814E-5,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,9331.8738041205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.071691513061E-4,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
19.8,6,63.36,32604.97512437811,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.0670166015625E-5,100,0.0,DDOS-PSHACK_FLOOD
0.32,1,62.08,1034.812987269318,0.01,0.0,0.0,0.0,0.01,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.96,0.0,0.97,0.97,90294,60,1514,902.94,592.8923424172132,902.94,0.001065559387207,100,351521.32969696994,DDOS-ICMP_FRAGMENTATION
3.92,17,63.36,2897.719437631697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.01,0.0,0.0,0.99,0.99,92346,60,1514,923.46,582.5368314535996,923.46,3.451085090637E-4,100,339349.1599999995,DDOS-UDP_FRAGMENTATION
25.2,6,55.0,38.24808385881881,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,992,60,230,99.2,59.76398023335907,99.2,0.03018798828125,10,3571.733333333334,RECON-PORTSCAN
0.0,47,64.0,9926.406967387704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,1.01420879364E-4,100,0.0,MIRAI-GREETH_FLOOD
20.0,6,64.0,34914.70906517939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8641223907470705E-5,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,42825.23994282213,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.335071563720703E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,134046.1489293704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.741451263427734E-6,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,22163.939970407948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.511833190917969E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,33367.57358790772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9969215393066407E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,23945.55834665449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.176139831542969E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,33989.497568881685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9430389404296874E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,28345.637629249173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.52787971496582E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,40179.17425040713,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.4898052215576174E-5,100,0.0,DDOS-PSHACK_FLOOD
8.0,17,64.0,24975.014886268906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16200,162,162,162.0,0.0,162.0,4.004955291748047E-5,100,0.0,DOS-UDP_FLOOD
19.8,6,63.36,9150.875968146613,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,1.092910766601E-4,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,14551.42936441854,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.873130798339843E-5,100,0.0,DDOS-PSHACK_FLOOD
8.0,17,64.0,57338.4005468216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.7440319061279298E-5,100,0.0,DDOS-UDP_FLOOD
7.84,17,65.27,40749.09161566113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.01,0.01,0.0,0.99,0.99,6010,60,70,60.1,1.0000000000000016,60.1,2.454042434692383E-5,100,1.000000000000003,DDOS-UDP_FLOOD
19.8,6,63.36,20004.31153717747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,4.9989223480224606E-5,100,0.0,DDOS-TCP_FLOOD
19.8,6,63.36,36808.28433523476,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,2.8159618377685547E-5,100,0.0,DDOS-PSHACK_FLOOD
0.0,1,64.0,46816.65364437996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1359920501708985E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,44744.01536163857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2690296173095704E-5,100,0.0,DDOS-ICMP_FLOOD
7.92,17,63.36,14062.576275732585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,7.112979888916015E-5,100,0.0,DDOS-UDP_FLOOD
8.32,17,67.69,4687.368268123959,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.96,0.0,0.01,0.01,0.0,0.99,0.99,6565,60,609,65.65,54.89611400940253,65.65,2.133607864379E-4,100,3013.583333333321,DDOS-UDP_FLOOD
0.88,47,83.94,338.7245369323505,0.01,0.0,0.0,0.0,0.02,0.0,0.0,2,0,1,0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.03,0.1,0.0,0.97,0.97,49896,60,1090,498.96,196.941611610747,498.96,0.002960090637207,100,38785.99838383832,MIRAI-GREIP_FLOOD
8.0,17,64.0,105041.42248935638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.779930114746094E-6,100,0.0,DDOS-UDP_FLOOD
0.32,1,63.82,56466.1281637049,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999995,60.06,1.7740726470947265E-5,100,0.3599999999999994,DDOS-ICMP_FLOOD
7.6,17,81.04,16711.7061120408,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.0,0.0,0.09,0.0,1.0,1.0,6104,60,74,61.04,3.1588260189794903,61.04,5.983829498291016E-5,100,9.978181818181817,DOS-UDP_FLOOD
20.0,6,64.0,44601.27605274352,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2501945495605468E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,50760.06293113881,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9700527191162108E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
32.0,6,99.4,26462.485804416403,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9036,66,1462,903.6,720.8913001740739,903.6,5.998611450195312E-5,10,519684.2666666667,BENIGN
20.12,6,64.0,23305.57315108073,0.0,1.0,0.0,0.0,0.03,0.0,0.0,3,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.29081916809082E-5,100,0.0,DDOS-SYN_FLOOD
0.0,1,64.0,9640.526811777416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.037502288818E-4,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,33277.562678514754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.056049346923828E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,9720.963218763762,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.028800010681E-4,100,0.0,DDOS-RSTFINFLOOD
19.8,6,63.36,27225.133065039598,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.674030303955078E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,33978.48347375243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9430389404296874E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,18184.7127682636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.499124526977539E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,23266.788705830146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.2979717254638674E-5,100,0.0,DOS-TCP_FLOOD
19.68,6,65.27,12815.252528338782,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0,98,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,6170,60,230,61.7,16.999999999999996,61.7,7.80320167541504E-5,100,288.9999999999999,DDOS-SYN_FLOOD
20.0,6,64.0,34978.76740889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8879642486572265E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,13833.456464379948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.228851318359375E-5,100,0.0,DOS-SYN_FLOOD
17.6,6,63.6,73.15242472072764,0.0,0.0,0.0,0.2,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1312,60,648,131.2,184.02463603188204,131.2,0.0138044834136962,10,33865.06666666666,RECON-PORTSCAN
20.0,6,64.0,25679.936325231127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.8940906524658206E-5,100,0.0,DOS-TCP_FLOOD
0.0,1,64.0,22261.57847248023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.493951797485352E-5,100,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,9234.487010127696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,1.083087921142E-4,100,0.0,MIRAI-UDPPLAIN
8.0,17,64.0,15253.123863553714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,6.557941436767578E-5,100,0.0,MIRAI-UDPPLAIN
20.0,6,64.0,54670.28154327424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.8510818481445316E-5,100,0.0,DDOS-TCP_FLOOD
0.08,47,64.64,3517.177070405528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,1.0,1.0,57570,348,578,575.7,23.00000000000001,575.7,2.852201461791E-4,100,529.0000000000007,MIRAI-GREIP_FLOOD
